sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,amsv1,amsv1_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2022,6,June,VA,Chesterfield,2.42,0.25,-,,-,,-,,+,70,+,70,-,,-,,-,,-,,-,,"Bee Bread, Atrazine (Trace)"
2022,6,June,VT,Chittenden,0.19,0.0,-,,+,60,-,,+,<30,+,<30,+,40,-,,-,,-,,-,,"Bee Bread, Cyprodinil (11.0), Difenoconazole (7.0), Diphenylamine (Trace), Metolachlor (Trace), Thymol (59.0)"
2022,6,June,NV,Churchill,0.0,0.3,-,,-,,-,,+,<30,+,30,-,,-,,+,30,-,,-,,
2022,6,June,PA,Clarion,0.5,2.6,-,,-,,-,,-,,+,<30,-,,-,,+,<30,-,,-,,
2022,6,June,ME,Cumberland,1.01,0.85,-,,-,,-,,-,,+,40,-,,-,,-,,-,,-,,
2022,6,June,DC,District of Columbia,0.61,2.8,-,,,,-,,-,,+,<30,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (46.0), Carbendazim (46.0), Carbofuran (150.0), Chlorpropham (75.0), Cymoxanil (12.0), Diazinon oxon (460.0), Fluoxastrobin (60.0)"
2022,6,June,PA,Elk,0.07,0.85,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
2022,6,June,AR,Faulkner,1.86,0.0,-,,-,,-,,+,<30,+,80,-,,-,,-,,-,,-,,"Bee Bread, Metalaxyl (Trace), Propanil (31.0)"
2022,6,June,VT,Franklin,2.25,0.15,-,,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (52.0), Atrazine (9.0), Metolachlor (Trace)"
2022,6,June,VA,Franklin,0.3,0.45,-,,-,,+,60,-,,+,70,-,,-,,-,,-,,-,,"Bee Bread, No Detections"
2022,6,June,VA,Franklin,0.0,0.15,-,,-,,-,,-,,+,40,-,,-,,-,,-,,-,,
2022,6,June,VA,Frederick,0.16,0.0,-,,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,
2022,6,June,CA,Glenn,0.0,0.3,-,,,,-,,+,<30,+,<30,-,,-,,+,<30,-,,-,,"Bee Bread, Bensulide (6.0), Carbendazim (23.0), Chlorpropham (26.0), Ethofumesate (15.0), Mgk-264 (10.0), Propargite (32.0), Tebufenozide (59.0)"
2022,6,June,CA,Glenn,0.15,0.0,-,,,,-,,+,<30,+,60,-,,-,,-,,-,,-,,"Bee Bread, Bensulide (10.0), Boscalid (23.0), Chlorpropham (23.0), Cymoxanil (11.0), Hexazinone (15.0), Mgk-264 (37.0), Propargite (63.0), Pyridaben (10.0)"
2022,6,June,ND,Grant,0.0,0.95,-,,-,,-,,+,<30,+,60,+,<30,-,,+,70,-,,-,,
2022,6,June,WI,Green Lake,0.22,0.05,-,,-,,-,,+,30,+,60,+,<30,-,,+,80,-,,-,,
2022,6,June,SC,Greenville,0.24,0.05,-,,,,-,,+,<30,+,60,-,,-,,-,,-,,-,,"Bee Bread, Aldicarb sulfoxide (34.0), DEET (22.0), Diflubenzuron (7.0), Hexythiazox (2.0), Propachlor (35.0), Triadimenol (178.0)"
2022,6,June,SC,Greenville,0.18,0.0,-,,,,-,,+,30,+,30,-,,-,,-,,-,,-,,
2022,6,June,SC,Greenville,0.25,0.05,-,,,,-,,+,<30,+,50,-,,-,,-,,-,,-,,"Bee Bread, Aldicarb sulfoxide (32.0), Bentazone (52.0), Buprofezin (5.0), Methomyl (5.0), Propachlor (29.0), Triadimenol (167.0)"
2022,6,June,SC,Greenwood,5.42,0.0,-,,,,-,,+,60,+,90,-,,-,,+,40,-,,-,,
2022,6,June,NE,Hall,0.55,0.1,-,,-,,-,,-,,+,40,+,90,-,,+,30,-,,-,,
2022,6,June,NE,Hall,0.0,0.2,-,,-,,-,,+,30,+,40,+,90,+,60,+,40,-,,-,,"Bee Bread, 2,4-DMPF (166.0), Acetochlor (Trace), Atrazine (47.0), Azoxystrobin (3.0), Boscalid (8.0), Coumaphos (6.0), Cyprodinil (7.0), Ethofenprox (Trace), Fluopyram (3.0), Fluvalinate (50.0), Metolachlor (Trace), Penthiopyrad (37.0), Piperonyl Butoxide (56.0), Pyraclostrobin (6.0), Thymol (668.0), Trifloxystrobin (4.0)"
2022,6,June,MA,Hampshire,0.27,0.05,-,,+,50,-,,-,,+,40,+,<30,-,,-,,-,,-,,
2022,6,June,MD,Harford,0.0,0.0,-,,-,,-,,-,,+,30,-,,-,,-,,-,,-,,"Bee Bread, Atrazine (5.0), Carbaryl (Trace), Coumaphos (Trace), Metolachlor (Trace)"
2022,6,June,MN,Houston,0.5,0.55,+,<30,-,,-,,+,<30,+,30,+,40,-,,+,70,-,,-,,"Bee Bread, 2,4-DMPF (32.0), Acetochlor (Trace), Atrazine (9.0), Diphenylamine (Trace), Fluvalinate (Trace), Metolachlor (Trace), Myclobutanil (8.0), Penthiopyrad (8.0)"
2022,6,June,MN,Isanti,1.52,0.15,-,,-,,-,,+,<30,+,<30,+,80,-,,+,50,-,,-,,
2022,6,June,ID,Jefferson,0.0,1.45,-,,-,,-,,+,<30,+,50,-,,-,,+,70,-,,-,,"Bee Bread, 2,4-DMPF (296.0), Azoxystrobin (Trace), Chlorpropham (53.0), Cyprodinil (4.0), DDE p,p' (Trace), Fenpyroximate (4.0), Fluopyram (Trace), Penthiopyrad (Trace), Prometon (Trace), Pyraclostrobin (Trace), Thymol (927.0), Trifloxystrobin (2.0)"
2022,6,June,MT,Jefferson,0.2,0.15,-,,-,,-,,+,<30,+,<30,+,40,-,,+,<30,-,,-,,
2022,6,June,PA,Juniata,0.22,0.0,-,,+,80,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,6,June,DE,Kent,1.58,0.65,-,,,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,6,June,SC,Kershaw,7.56,0.0,-,,,,-,,+,40,+,90,-,,-,,-,,-,,-,,
2022,6,June,WI,Lafayette,0.31,0.8,-,,-,,-,,+,30,+,30,-,,-,,+,<30,-,,-,,
2022,6,June,MT,Lake,0.15,0.35,-,,-,,-,,-,,+,40,+,<30,-,,-,,-,,-,,
2022,6,June,MT,Lake,0.14,1.45,-,,-,,-,,+,<30,+,60,-,,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (96.0), Carbofuran (Trace), Chlorthal-dimethyl (Trace)"
2022,6,June,MT,Lake,0.63,0.0,-,,-,,-,,+,70,+,80,+,80,-,,+,60,-,,-,,"Bee Bread, 2,4-DMPF (33.0), Coumaphos (Trace), Iprodione (Trace)"
2022,6,June,SC,Lexington,0.24,0.0,-,,,,-,,+,<30,+,<30,+,30,-,,-,,-,,-,,
2022,6,June,SC,Lexington,0.86,0.0,-,,,,+,70,+,30,+,30,-,,-,,-,,-,,-,,"Bee Bread, Aldicarb sulfoxide (55.0), Bentazone (501.0), DEET (46.0), Diazinon oxon (4.0), Hexythiazox (2.0), Methomyl (6.0), Propachlor (52.0), Triadimenol (292.0)"
2022,6,June,SC,Lexington,0.0,0.0,-,,,,+,<30,+,<30,+,40,-,,-,,-,,-,,-,,
2022,6,June,WV,Lincoln,0.0,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,6,June,ID,Lincoln,0.18,0.35,-,,-,,+,80,+,30,+,60,-,,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (1090.0), Azoxystrobin (3.0), Bifenthrin (Trace), Coumaphos (77.0), Coumaphos oxon (Trace), Cyprodinil (11.0), Fluopyram (Trace), Fluxapyroxad (11.0), Hexazinone (Trace), Methoxyfenozide (Trace), Propargite (Trace), Pyraclostrobin (19.0), Trifloxystrobin (2.0)"
2022,6,June,ME,Lincoln,1.18,1.35,-,,-,,+,80,+,<30,+,60,+,<30,-,,+,50,-,,-,,"Bee Bread, Methoxyfenozide (3.0)"
2022,6,June,ND,Logan,2.23,1.8,-,,-,,-,,+,<30,+,80,+,80,-,,+,40,-,,-,,
2022,6,June,VA,Loudoun,1.45,0.95,-,,-,,-,,+,<30,+,60,-,,-,,-,,-,,-,,"Bee Bread, Prometon (4.0)"
2022,6,June,ID,Madison,0.09,0.1,-,,-,,-,,+,<30,+,30,-,,-,,-,,-,,-,,
2022,6,June,ND,McHenry,0.18,0.5,-,,-,,+,<30,+,<30,+,<30,-,,-,,+,40,-,,-,,"Bee Bread, 2,4-DMPF (76.0), Azoxystrobin (17.0), Hexythiazox (1.0), Methoxyfenozide (6.0), Metolachlor (Trace), Propachlor (22.0), Thymol (112.0)"
2022,6,June,ND,McLean,0.0,1.2,-,,-,,-,,+,<30,+,40,-,,-,,+,80,-,,-,,
2022,6,June,WV,Mineral,0.41,0.0,-,,-,,-,,-,,+,40,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (283.0), Atrazine (Trace)"
2022,6,June,MT,Missoula,0.0,0.25,-,,-,,-,,-,,+,30,+,80,-,,+,40,-,,-,,"Bee Bread, 2,4-DMPF (34.0), Chlorthal-dimethyl (Trace)"
2022,6,June,PA,Montgomery,1.56,0.5,-,,-,,-,,+,<30,+,60,-,,-,,+,30,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Chlorothalonil (Trace), Trifluralin (Trace)"
2022,6,June,WV,Morgan,0.18,0.0,-,,-,,-,,-,,+,90,-,,-,,-,,-,,-,,
2022,6,June,MN,Mower,0.0,0.0,-,,-,,-,,+,40,+,60,+,30,-,,+,<30,-,,-,,"Bee Bread, Acetochlor (Trace), Atrazine (18.0), Azoxystrobin (12.0), Metolachlor (Trace), Pyraclostrobin (3.0), Thymol (2010.0), Trifloxystrobin (2.0)"
2022,6,June,AR,Nevada,1.6,0.0,-,,-,,-,,+,40,+,80,-,,-,,-,,-,,-,,"Bee Bread, Coumaphos (97.0)"
2022,6,June,DE,New Castle,1.06,0.0,-,,,,-,,+,50,+,80,-,,-,,-,,-,,-,,
2022,6,June,MN,Olmsted,0.91,0.0,-,,-,,-,,+,<30,+,<30,+,80,-,,-,,-,,-,,
2022,6,June,WI,Outagamie,0.63,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,6,June,ID,Owyhee,0.0,1.45,-,,-,,-,,-,,+,<30,+,<30,-,,+,60,-,,-,,"Bee Bread, 2,4-DMPF (51.0), Azoxystrobin (Trace), Coumaphos (87.0), Coumaphos oxon (4.0), Iprodione (Trace), Pyridaben (Trace), Pyriproxyfen (Trace), Thymol (49.0)"
2022,6,June,ME,Penobscot,0.46,0.55,-,,-,,-,,+,<30,+,30,+,<30,-,,+,50,-,,-,,"Bee Bread, 2,4-DMPF (35.0)"
2022,6,June,AR,Pope,3.53,0.1,-,,-,,-,,+,30,+,30,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Atrazine (Trace)"
2022,6,June,MD,Prince George's,0.23,0.05,-,,-,,-,,-,,+,30,-,,-,,-,,-,,-,,"Bee Bread, Atrazine (Trace)"
2022,6,June,AR,Pulaski,6.02,0.0,+,50,-,,-,,+,80,+,70,+,50,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Atrazine (20.0), Coumaphos (133.0), Coumaphos oxon (19.0), Metolachlor (266.0), Propanil (163.0)"
2022,6,June,VT,Rutland,0.42,0.55,-,,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,6,June,ND,Sargent,0.0,0.0,-,,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,6,June,NE,Sarpy,0.31,0.0,-,,-,,-,,+,30,+,60,-,,-,,-,,-,,-,,
2022,6,June,NE,Sarpy,0.39,0.15,-,,-,,-,,+,<30,+,60,-,,-,,-,,-,,-,,
2022,6,June,NE,Sarpy,0.2,0.0,-,,-,,-,,+,40,+,60,-,,-,,-,,-,,-,,
2022,6,June,NE,Sarpy,0.75,0.05,-,,-,,-,,+,<30,+,60,-,,-,,-,,-,,-,,
2022,6,June,NE,Saunders,0.12,0.65,-,,-,,-,,-,,+,<30,+,60,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (127.0), Acetochlor (Trace), Alachlor (Trace), Atrazine (38.0), Azoxystrobin (4.0), Chlorothalonil (24.0), Coumaphos (10.0), Diphenylamine (Trace), Ethofenprox (Trace), Fluopyram (2.0), Fluxapyroxad (4.0), Metolachlor (Trace), Penthiopyrad (4.0), Pyraclostrobin (8.0), Tebuconazole (48.0), Thymol (122.0), Trifloxystrobin (3.0)"
2022,6,June,ND,Steele,0.0,1.1,-,,,,-,,+,<30,+,30,-,,-,,+,70,-,,-,,
2022,6,June,NV,Storey,1.94,0.0,-,,-,,+,80,+,50,+,60,-,,-,,+,50,-,,-,,"Bee Bread, 2,4-DMPF (38.0), 2,6-Dichlorobenzamide (BAM) (Trace), Buprofezin (5.0), Iprodione (Trace), Methoxyfenozide (5.0), Piperonyl Butoxide (18.0)"
2022,6,June,ND,Stutsman,0.0,1.65,-,,-,,+,80,+,30,+,40,-,,-,,+,80,-,,-,,
2022,6,June,DE,Sussex,0.75,0.0,-,,-,,-,,-,,+,40,-,,-,,-,,-,,-,,"Bee Bread, Atrazine (16.0), Azoxystrobin (12.0), Boscalid (48.0), DEET (18.0), Flutriafol (10.0), Fluxapyroxad (2.0), Metolachlor (Trace), Pyraclostrobin (8.0), Tetraconazole (12.0)"
2022,6,June,DE,Sussex,2.21,0.9,-,,-,,-,,+,<30,+,70,+,<30,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (37.0), Atrazine (47.0), Chlorothalonil (Trace), DEET (17.0), Dimethenamid (5.0), Metolachlor (Trace), Thymol (50.0), Trifloxystrobin (1.0)"
2022,6,June,MD,Talbot,0.28,0.0,-,,-,,-,,-,,+,70,-,,-,,-,,-,,-,,"Bee Bread, Atrazine (5.0), DEET (29.0), Metolachlor (Trace), Piperonyl Butoxide (Trace)"
2022,6,June,WV,Tucker,0.0,0.0,-,,-,,-,,+,<30,+,50,+,40,-,,+,30,-,,-,,"Bee Bread, 2,4-DMPF (241.0), Thymol (51.0)"
2022,6,June,ID,Twin Falls,0.41,0.25,-,,-,,-,,+,<30,+,<30,-,,-,,+,40,-,,-,,"Bee Bread, 2,4-DMPF (278.0), Azoxystrobin (9.0), Cyprodinil (11.0), DDE p,p' (Trace), Difenoconazole (Trace), Flupyradifurone (6.0), Methoxyfenozide (3.0), Metolachlor (Trace), Penthiopyrad (Trace), Prometryn (9.0), Propiconazole (9.0), Pyraclostrobin (Trace), Thymol (307.0), Trifloxystrobin (Trace)"
2022,6,June,UT,Utah,0.0,0.2,-,,-,,-,,+,30,+,70,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (151.0), DEET (18.0), Fenazaquin (2.0), Hexythiazox (1.0), Propachlor (23.0), Trifluralin (Trace)"
2022,6,June,AR,Washington,0.47,0.8,-,,-,,-,,+,30,+,60,+,60,-,,+,70,-,,-,,"Bee Bread, 2,4-DMPF (Trace)"
2022,6,June,ME,Washington,0.39,0.25,-,,-,,-,,+,30,+,50,-,,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (49.0)"
2022,6,June,MN,Washington,0.76,0.0,-,,-,,-,,-,,+,<30,+,<30,-,,+,40,-,,-,,"Bee Bread, 2,4-DMPF (36.0), Acetochlor (Trace), Atrazine (15.0), Metolachlor (Trace)"
2022,6,June,AR,Washington,0.98,0.2,-,,+,50,-,,+,60,+,60,+,50,-,,+,<30,-,,-,,
2022,6,June,NV,Washoe,3.57,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,6,June,NV,Washoe,0.0,0.0,-,,-,,-,,-,,+,30,-,,-,,+,80,-,,-,,
2022,6,June,WI,Waupaca,0.1,0.05,-,,-,,-,,-,,+,60,-,,-,,+,70,-,,-,,"Bee Bread, Atrazine (11.0), Azoxystrobin (Trace), Boscalid (Trace), Dimethenamid (Trace), Diphenylamine (Trace), Ethofumesate (33.0), Metolachlor (Trace)"
2022,6,June,WI,Waushara,1.82,0.0,-,,-,,-,,+,80,+,80,+,90,-,,+,60,-,,-,,"Bee Bread, Atrazine (Trace), Azoxystrobin (Trace), Diphenylamine (Trace), Diuron (Trace), Penthiopyrad (Trace), Thymol (1200.0)"
2022,6,June,WV,Wayne,0.2,0.0,-,,-,,-,,-,,+,80,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (26.0), Atrazine (Trace), Hexazinone (Trace), Imidacloprid (9.0), Thymol (199.0)"
2022,6,June,NY,Wayne,2.38,1.6,-,,+,70,-,,+,70,+,70,+,<30,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (172.0), Captan (1740.0), Metolachlor (Trace), THPI (495.0)"
2022,6,June,NY,Wayne,1.05,0.3,-,,-,,-,,+,30,+,<30,+,<30,-,,+,30,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Acetamiprid (15.0), Atrazine (12.0), Captan (180.0), Carbaryl (30.0), DDE p,p' (Trace), Metolachlor (Trace), THPI (204.0)"
2022,6,June,UT,Weber,1.01,0.6,-,,-,,-,,+,80,+,90,-,,-,,+,40,-,,-,,"Bee Bread, Fluopyram (2.0), Piperonyl Butoxide (16.0), Trifloxystrobin (4.0)"
2022,6,June,CO,Weld,0.15,4.3,-,,,,-,,+,<30,+,90,-,,-,,+,<30,-,,-,,
2022,6,June,CO,Weld,0.74,0.55,-,,,,-,,+,40,+,70,-,,-,,+,50,-,,-,,
2022,6,June,CO,Weld,0.0,0.15,-,,,,-,,-,,+,<30,+,50,-,,+,30,-,,-,,"Bee Bread, 2,4-DMPF (39.0), Atrazine (5.0), Cyprodinil (12.0), Diuron (13.0)"
2022,6,June,CO,Weld,0.16,0.1,-,,,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,6,June,GA,Wilcox,0.0,0.15,+,60,-,,-,,+,50,+,50,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (153.0), Difenoconazole (15.0), Methoxyfenozide (11.0), Metolachlor (Trace), Thymol (1040.0), Trifloxystrobin (24.0)"
2022,6,June,ND,Williams,0.21,0.4,-,,-,,-,,+,<30,+,<30,-,,-,,+,60,-,,-,,"Bee Bread, 2,4-DMPF (112.0), Chlorothalonil (Trace), DEET (17.0), Difenoconazole (15.0), Diflubenzuron (5.0), Diuron (13.0), Fenazaquin (1.0), Hexythiazox (1.0), Propachlor (27.0), Spiromesifen (393.0), Thymol (1840.0)"
2022,6,June,VT,Windsor,1.27,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,6,June,VT,Windsor,0.19,0.15,-,,-,,-,,-,,+,80,-,,-,,-,,-,,-,,"Bee Bread, Atrazine (4.0), Diphenylamine (Trace), Metolachlor (Trace)"
2022,6,June,MN,Wright,0.0,0.0,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,
2022,6,June,NY,Wyoming,0.75,0.85,-,,-,,-,,-,,+,<30,-,,-,,+,50,-,,-,,
2022,6,June,ME,York,0.35,1.25,-,,-,,-,,+,40,+,40,+,<30,-,,+,30,-,,-,,"Bee Bread, No Detections"
2022,7,July,CA,,2.64,0.45,-,,,,-,,+,60,+,80,-,,-,,-,,-,,-,,
2022,7,July,ID,Ada,1.08,0.0,-,,-,,-,,-,,+,30,-,,-,,+,30,-,,-,,
2022,7,July,WA,Adams,1.94,0.1,-,,-,,-,,+,<30,+,70,+,<30,-,,+,<30,-,,-,,
2022,7,July,WA,Adams,0.0,0.05,-,,-,,-,,+,<30,+,40,+,40,-,,+,70,-,,-,,"Bee Bread, 2,4-DMPF (32.0), Acetamiprid (29.0), Boscalid (77.0), Chlorantraniliprole (32.0), Chlorpyrifos (9.0), Spirodiclofen (25.0)"
2022,7,July,WA,Adams,0.88,0.1,-,,-,,-,,+,80,+,90,-,,-,,+,70,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Azoxystrobin (166.0), Chlorantraniliprole (76.0), Chlorothalonil (18.0), Chlorpyrifos (24.0), Dimethoate (Trace), Diuron (8.0), Fluopyram (9.0), Fluxapyroxad (122.0), Methomyl (Trace), Pyraclostrobin (353.0), Spirodiclofen (10.0), Spirotetramat (11.0), Tetraconazole (23.0)"
2022,7,July,VT,Addison,0.47,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,7,July,MN,Aitkin,1.17,1.25,-,,-,,-,,+,<30,+,30,-,,-,,+,30,-,,-,,
2022,7,July,KY,Anderson,0.0,0.0,-,,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,7,July,GA,Atkinson,2.24,0.05,+,80,-,,-,,+,60,+,90,-,,-,,-,,-,,-,,
2022,7,July,LA,Avoyelles,7.79,0.0,-,,-,,-,,+,70,+,80,-,,-,,-,,-,,-,,
2022,7,July,LA,Avoyelles,5.5,0.0,-,,-,,-,,+,70,+,60,-,,-,,-,,-,,-,,
2022,7,July,PA,Bedford,0.69,0.15,-,,-,,-,,+,<30,+,30,-,,-,,+,60,-,,-,,
2022,7,July,AR,Benton,3.09,0.0,-,,-,,-,,+,60,+,60,-,,-,,-,,-,,-,,
2022,7,July,MA,Berkshire,0.48,0.0,-,,-,,-,,-,,+,40,-,,-,,-,,-,,-,,
2022,7,July,MA,Berkshire,3.33,0.0,-,,-,,-,,+,<30,+,80,-,,-,,-,,-,,-,,
2022,7,July,CO,Boulder,1.03,0.1,-,,,,+,50,+,<30,+,40,-,,-,,-,,-,,-,,"Bee Bread, No Detections"
2022,7,July,CO,Boulder,2.97,0.05,-,,,,-,,+,30,+,40,-,,-,,-,,-,,-,,"Bee Bread, No Detections"
2022,7,July,MA,Bristol,0.0,0.0,-,,+,60,-,,+,<30,+,60,-,,-,,-,,-,,-,,
2022,7,July,PA,Bucks,1.9,0.0,-,,-,,-,,+,<30,+,70,-,,-,,-,,-,,-,,
2022,7,July,PA,Bucks,0.59,0.1,-,,+,60,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,7,July,WV,Cabell,1.08,0.0,-,,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,
2022,7,July,AR,Calhoun,0.25,0.05,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,7,July,ID,Canyon,0.11,0.4,-,,-,,-,,+,<30,+,<30,-,,-,,+,30,-,,-,,
2022,7,July,MN,Carlton,0.0,0.25,-,,-,,-,,+,<30,+,40,-,,-,,+,<30,-,,-,,"Bee Bread, DEET (42.0)"
2022,7,July,SD,Carter,0.28,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,7,July,MT,Cascade,0.6,0.1,-,,-,,+,<30,+,<30,+,50,-,,-,,+,40,-,,-,,
2022,7,July,NE,Cass,1.73,0.0,-,,-,,-,,+,50,+,80,-,,-,,-,,-,,-,,
2022,7,July,NE,Cass,1.5,0.05,-,,-,,-,,+,80,-,,+,80,-,,-,,-,,-,,
2022,7,July,ID,Cassia,0.68,0.0,-,,-,,-,,+,50,+,50,+,30,-,,-,,-,,-,,
2022,7,July,CO,Chaffee,0.14,0.4,-,,,,-,,-,,+,<30,-,,-,,+,<30,-,,-,,"Bee Bread, 2,4-DMPF (63.0), Carbendazim (63.0), Propazine (4.0), Pyriproxyfen (14.0), Quinoxyfen (18.0), Triflumizole (56.0)"
2022,7,July,CO,Chaffee,0.96,0.95,-,,,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2022,7,July,VT,Chittenden,1.57,0.0,-,,+,80,-,,+,<30,+,<30,-,,-,,-,,-,,-,,"Bee Bread, No Detections"
2022,7,July,VT,Chittenden,0.54,0.0,-,,+,90,-,,-,,+,50,-,,-,,-,,-,,-,,
2022,7,July,OR,Clackamas,3.63,0.0,-,,+,90,-,,+,40,+,60,-,,-,,-,,-,,-,,"Bee Bread, Fludioxonil (Trace)"
2022,7,July,OR,Clackamas,2.33,0.0,-,,-,,-,,+,30,+,40,-,,-,,-,,-,,-,,"Bee Bread, Chlorthal-dimethyl (Trace), Coumaphos (Trace), DDE p,p' (Trace), Fludioxonil (Trace), Piperonyl Butoxide (Trace), Thymol (1440.0)"
2022,7,July,AR,Clark,2.54,0.0,-,,-,,-,,+,50,-,,-,,-,,-,,-,,-,,
2022,7,July,KY,Clark,1.1,0.0,-,,-,,-,,+,<30,+,50,-,,-,,-,,-,,-,,
2022,7,July,VA,Clarke,2.59,0.0,+,70,-,,-,,+,40,+,60,-,,-,,-,,-,,-,,
2022,7,July,OR,Clatsop,0.0,0.05,-,,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,"Bee Bread, Diphenylamine (Trace), Ethofumesate (46.0)"
2022,7,July,LA,Concordia,0.0,0.0,-,,-,,-,,+,30,+,40,-,,-,,-,,-,,-,,
2022,7,July,LA,Concordia,0.39,0.0,-,,-,,-,,+,<30,+,50,-,,-,,-,,-,,-,,
2022,7,July,LA,Concordia,1.79,0.0,-,,-,,-,,+,50,+,60,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Azoxystrobin (5.0), cyhalothrin lambda (Trace), Difenoconazole (23.0), Diuron (Trace), Novaluron (Trace)"
2022,7,July,GA,Cook,3.2,0.0,+,70,-,,-,,+,80,+,90,-,,-,,-,,-,,-,,
2022,7,July,PA,Crawford,3.23,0.0,-,,-,,-,,+,<30,+,60,-,,-,,-,,-,,-,,
2022,7,July,ME,Cumberland,0.0,0.0,-,,-,,-,,-,,+,50,-,,-,,-,,-,,-,,
2022,7,July,SD,Custer,0.39,0.55,-,,-,,-,,+,<30,+,50,-,,-,,-,,-,,-,,
2022,7,July,SD,Custer,0.65,0.15,-,,-,,-,,+,30,+,40,-,,-,,-,,-,,-,,
2022,7,July,IN,Decatur,2.4,0.2,-,,-,,-,,+,40,+,70,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (Trace), Atrazine (3.0), Azoxystrobin (2.0), Fluopyram (Trace), Metolachlor (Trace), Pyraclostrobin (Trace), Trifloxystrobin (4.0)"
2022,7,July,DC,District of Columbia,0.57,0.0,-,,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2022,7,July,DC,District of Columbia,1.78,0.15,-,,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,
2022,7,July,DC,District of Columbia,2.12,0.0,-,,,,-,,+,80,+,70,-,,-,,-,,-,,-,,
2022,7,July,WV,Doddridge,0.0,0.0,-,,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (125.0), Prometon (4.0), Thymol (11900.0)"
2022,7,July,WI,Door,0.6,0.2,-,,-,,-,,+,<30,+,80,-,,-,,-,,-,,-,,"Bee Bread, Acetamiprid (60.0), Atrazine (Trace), Azoxystrobin (Trace), Boscalid (40.0), Captan (1070.0), Diphenylamine (Trace), Fluopyram (Trace), Metolachlor (Trace), Pyraclostrobin (5.0), Pyriproxyfen (Trace), THPI (415.0)"
2022,7,July,LA,East Baton Rouge,0.42,0.0,-,,-,,-,,+,80,+,90,-,,-,,-,,-,,-,,"Bee Bread, 2,4-DMPF (253.0), Atrazine (35.0), Hexazinone (Trace)"
2022,7,July,NY,Erie,0.0,0.1,-,,+,80,-,,+,40,+,50,-,,-,,+,<30,-,,-,,
2022,7,July,NY,Essex,0.59,0.05,-,,-,,-,,+,30,+,50,-,,-,,-,,-,,-,,
2022,7,July,MT,Flathead,0.0,0.15,-,,-,,-,,+,50,+,60,+,70,-,,-,,-,,-,,
2022,7,July,MA,Franklin,2.41,0.0,-,,+,50,-,,+,<30,+,80,-,,-,,+,<30,-,,-,,
